municipality,municipality_id,district,district_id,project_name,project_id,project_num,year,typology,layout,transaction_type,value,volume,shape_Length,shape_Area
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,Villa / Townhouse,4 beds,sale,4036033.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,All property types,4 beds,sale,4036033.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,Villa / Townhouse,Undefined,sale,704224460.000000000000000,190.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,All property types,Undefined,sale,704224460.000000000000000,190.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,All property types,All beds,sale,708260493.000000000000000,191.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,All property types,All beds,All types,708260493.000000000000000,191.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,Villa / Townhouse,2 beds,sale,2403451.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,All property types,2 beds,sale,2403451.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,Villa / Townhouse,3 beds,sale,3714442.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,All property types,3 beds,sale,3714442.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,Villa / Townhouse,Undefined,sale,419440742.000000000000000,107.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,All property types,Undefined,sale,419440742.000000000000000,107.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,All property types,All beds,sale,425558635.000000000000000,109.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,All property types,All beds,All types,425558635.000000000000000,109.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,Villa / Townhouse,2 beds,sale,2403451.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,All property types,2 beds,sale,2403451.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,Villa / Townhouse,3 beds,sale,3975000.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,All property types,3 beds,sale,3975000.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,Villa / Townhouse,Undefined,sale,291584717.000000000000000,82.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,All property types,Undefined,sale,291584717.000000000000000,82.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,All property types,All beds,sale,297963168.000000000000000,84.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,All property types,All beds,All types,297963168.000000000000000,84.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,Villa / Townhouse,Undefined,mortgage,6660600.000000000000000,2.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,All property types,Undefined,mortgage,6660600.000000000000000,2.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,All property types,All beds,mortgage,6660600.000000000000000,2.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,Villa / Townhouse,Undefined,sale,217744879.000000000000000,55.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,All property types,Undefined,sale,217744879.000000000000000,55.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,All property types,All beds,sale,217744879.000000000000000,55.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,All property types,All beds,All types,224405479.000000000000000,57.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,3 beds,mortgage,2385000.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,3 beds,mortgage,2385000.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,4 beds,mortgage,2421620.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,4 beds,mortgage,2421620.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,Undefined,mortgage,239940039.000000000000000,97.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,Undefined,mortgage,239940039.000000000000000,97.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,All beds,mortgage,244746659.000000000000000,99.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,Undefined,sale,183530508.000000000000000,53.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,Undefined,sale,183530508.000000000000000,53.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,All beds,sale,183530508.000000000000000,53.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,All beds,All types,428277167.000000000000000,152.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,Villa / Townhouse,All beds,sale,708260493.000000000000000,191.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,Villa / Townhouse,All beds,All types,708260493.000000000000000,191.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,Villa / Townhouse,All beds,sale,425558635.000000000000000,109.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,Villa / Townhouse,All beds,All types,425558635.000000000000000,109.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,Villa / Townhouse,All beds,sale,297963168.000000000000000,84.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,Villa / Townhouse,All beds,All types,297963168.000000000000000,84.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,Villa / Townhouse,All beds,mortgage,6660600.000000000000000,2.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,Villa / Townhouse,All beds,sale,217744879.000000000000000,55.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,Villa / Townhouse,All beds,All types,224405479.000000000000000,57.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,All beds,mortgage,244746659.000000000000000,99.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,All beds,sale,183530508.000000000000000,53.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,All beds,All types,428277167.000000000000000,152.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,Villa / Townhouse,4 beds,All types,4036033.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,All property types,4 beds,All types,4036033.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,Villa / Townhouse,Undefined,All types,704224460.000000000000000,190.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2021,All property types,Undefined,All types,704224460.000000000000000,190.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,Villa / Townhouse,2 beds,All types,2403451.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,All property types,2 beds,All types,2403451.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,Villa / Townhouse,3 beds,All types,3714442.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,All property types,3 beds,All types,3714442.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,Villa / Townhouse,Undefined,All types,419440742.000000000000000,107.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2022,All property types,Undefined,All types,419440742.000000000000000,107.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,Villa / Townhouse,2 beds,All types,2403451.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,All property types,2 beds,All types,2403451.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,Villa / Townhouse,3 beds,All types,3975000.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,All property types,3 beds,All types,3975000.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,Villa / Townhouse,Undefined,All types,291584717.000000000000000,82.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2023,All property types,Undefined,All types,291584717.000000000000000,82.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,Villa / Townhouse,Undefined,All types,224405479.000000000000000,57.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2024,All property types,Undefined,All types,224405479.000000000000000,57.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,3 beds,All types,2385000.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,3 beds,All types,2385000.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,4 beds,All types,2421620.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,4 beds,All types,2421620.000000000000000,1.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,Villa / Townhouse,Undefined,All types,423470547.000000000000000,150.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,The Magnolias,1288,2021/385070,2025,All property types,Undefined,All types,423470547.000000000000000,150.000000000000000,2284.986370732574869,239620.693531177414116
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2021,Villa / Townhouse,Undefined,sale,79278997.000000000000000,18.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2021,All property types,Undefined,sale,79278997.000000000000000,18.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2021,All property types,All beds,sale,79278997.000000000000000,18.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2021,All property types,All beds,All types,79278997.000000000000000,18.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2022,Villa / Townhouse,Undefined,sale,322603065.000000000000000,80.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2022,All property types,Undefined,sale,322603065.000000000000000,80.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2022,All property types,All beds,sale,322603065.000000000000000,80.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2022,All property types,All beds,All types,322603065.000000000000000,80.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2023,Villa / Townhouse,Undefined,sale,151711156.000000000000000,33.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2023,All property types,Undefined,sale,151711156.000000000000000,33.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2023,All property types,All beds,sale,151711156.000000000000000,33.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2023,All property types,All beds,All types,151711156.000000000000000,33.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2024,Villa / Townhouse,Undefined,sale,89319307.000000000000000,26.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2024,All property types,Undefined,sale,89319307.000000000000000,26.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2024,All property types,All beds,sale,89319307.000000000000000,26.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2024,All property types,All beds,All types,89319307.000000000000000,26.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,Villa / Townhouse,Undefined,mortgage,14101425.000000000000000,5.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,All property types,Undefined,mortgage,14101425.000000000000000,5.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,All property types,All beds,mortgage,14101425.000000000000000,5.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,Villa / Townhouse,Undefined,sale,70665152.000000000000000,19.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,All property types,Undefined,sale,70665152.000000000000000,19.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,All property types,All beds,sale,70665152.000000000000000,19.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,All property types,All beds,All types,84766577.000000000000000,24.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2021,Villa / Townhouse,All beds,sale,79278997.000000000000000,18.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2021,Villa / Townhouse,All beds,All types,79278997.000000000000000,18.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2022,Villa / Townhouse,All beds,sale,322603065.000000000000000,80.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2022,Villa / Townhouse,All beds,All types,322603065.000000000000000,80.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2023,Villa / Townhouse,All beds,sale,151711156.000000000000000,33.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2023,Villa / Townhouse,All beds,All types,151711156.000000000000000,33.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2024,Villa / Townhouse,All beds,sale,89319307.000000000000000,26.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2024,Villa / Townhouse,All beds,All types,89319307.000000000000000,26.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,Villa / Townhouse,All beds,mortgage,14101425.000000000000000,5.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,Villa / Townhouse,All beds,sale,70665152.000000000000000,19.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,Villa / Townhouse,All beds,All types,84766577.000000000000000,24.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2021,Villa / Townhouse,Undefined,All types,79278997.000000000000000,18.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2021,All property types,Undefined,All types,79278997.000000000000000,18.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2022,Villa / Townhouse,Undefined,All types,322603065.000000000000000,80.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2022,All property types,Undefined,All types,322603065.000000000000000,80.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2023,Villa / Townhouse,Undefined,All types,151711156.000000000000000,33.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2023,All property types,Undefined,All types,151711156.000000000000000,33.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2024,Villa / Townhouse,Undefined,All types,89319307.000000000000000,26.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2024,All property types,Undefined,All types,89319307.000000000000000,26.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,Villa / Townhouse,Undefined,All types,84766577.000000000000000,24.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Yas Acres - The Dahlias,1289,2021/386378,2025,All property types,Undefined,All types,84766577.000000000000000,24.000000000000000,1648.515037317730048,98210.485903261942440
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,1 bed,sale,29563600.000000000000000,17.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,1 bed,sale,29563600.000000000000000,17.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,2 beds,sale,34409340.000000000000000,16.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,2 beds,sale,34409340.000000000000000,16.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,3 beds,sale,10762536.000000000000000,4.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,3 beds,sale,10762536.000000000000000,4.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,4 beds,sale,2550000.000000000000000,1.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,4 beds,sale,2550000.000000000000000,1.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,studio,sale,10426500.000000000000000,8.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,studio,sale,10426500.000000000000000,8.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,All beds,sale,87711976.000000000000000,46.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,All beds,All types,87711976.000000000000000,46.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,All beds,sale,87711976.000000000000000,46.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,All beds,All types,87711976.000000000000000,46.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,1 bed,All types,29563600.000000000000000,17.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,1 bed,All types,29563600.000000000000000,17.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,2 beds,All types,34409340.000000000000000,16.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,2 beds,All types,34409340.000000000000000,16.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,3 beds,All types,10762536.000000000000000,4.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,3 beds,All types,10762536.000000000000000,4.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,4 beds,All types,2550000.000000000000000,1.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,All property types,4 beds,All types,2550000.000000000000000,1.000000000000000,326.497211723669579,6133.509603210864952
Abu Dhabi City,41,YAS ISLAND,1330,Bab Al Qasr Residence 31,2250,20250000426446,2025,Apartment / Duplex,studio,All types,10426500.000000000000000,8.000000000000000,326.497211723669579,6133.509603210864952
